1,599,25
2,329,27
3,493,33
4,419,35
5,357,39
6,530,39
7,925,49
8,762,55
9,592,55
10,443,47
11,401,47
12,392,47
13,384,47
14,381,47
15,369,47
16,369,47
17,404,47
18,411,47
19,398,49
20,398,49
21,421,49
22,421,49
23,461,49
24,461,49
25,481,55
26,481,55
27,464,55
28,464,55
29,463,55
