1,19,12
2,20,12
3,24,12
4,26,12
5,30,12
6,32,12
7,36,12
8,38,12
9,42,12
10,44,12
11,48,12
12,50,12
13,54,12
14,56,12
15,60,12
16,62,12
17,66,12
18,68,12
19,72,12
20,74,12
21,78,12
22,80,12
23,84,12
24,86,12
25,90,12
26,92,12
27,96,12
28,98,12
29,102,12
